venue,state,date,link
Armidale,NSW,2023-03-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar26,NSW,Armidale"
Armidale,NSW,2023-04-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr11,NSW,Armidale"
Armidale,NSW,2023-04-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr25,NSW,Armidale"
Armidale,NSW,2023-06-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun06,NSW,Armidale"
Armidale,NSW,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,NSW,Armidale"
Belmont,WA,2023-03-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar15,WA,Belmont"
Belmont,WA,2023-03-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar22,WA,Belmont"
Belmont,WA,2023-03-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar29,WA,Belmont"
Belmont,WA,2023-04-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr05,WA,Belmont"
Belmont,WA,2023-05-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May13,WA,Belmont"
Belmont,WA,2023-05-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May17,WA,Belmont"
Belmont,WA,2023-05-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May20,WA,Belmont"
Belmont,WA,2023-05-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May24,WA,Belmont"
Belmont,WA,2023-05-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May27,WA,Belmont"
Belmont,WA,2023-05-31,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May31,WA,Belmont"
Belmont,WA,2023-06-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun03,WA,Belmont"
Belmont,WA,2023-06-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun07,WA,Belmont"
Belmont,WA,2023-06-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun10,WA,Belmont"
Belmont,WA,2023-06-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun14,WA,Belmont"
Belmont,WA,2023-06-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun17,WA,Belmont"
Belmont,WA,2023-06-21,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun21,WA,Belmont"
Belmont,WA,2023-06-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun24,WA,Belmont"
Belmont,WA,2023-06-28,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun28,WA,Belmont"
Belmont,WA,2023-07-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul01,WA,Belmont"
Belmont,WA,2023-07-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul05,WA,Belmont"
Belmont,WA,2023-07-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul08,WA,Belmont"
Belmont,WA,2023-07-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul12,WA,Belmont"
Belmont,WA,2023-07-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul15,WA,Belmont"
Belmont,WA,2023-07-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul19,WA,Belmont"
Belmont,WA,2023-07-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul22,WA,Belmont"
Belmont,WA,2023-07-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul26,WA,Belmont"
Belmont,WA,2023-07-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul29,WA,Belmont"
Belmont,WA,2023-08-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug02,WA,Belmont"
Belmont,WA,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,WA,Belmont"
Belmont,WA,2023-08-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug09,WA,Belmont"
Belmont,WA,2023-08-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug12,WA,Belmont"
Belmont,WA,2023-08-16,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug16,WA,Belmont"
Belmont,WA,2023-08-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug19,WA,Belmont"
Belmont,WA,2023-08-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug23,WA,Belmont"
Belmont,WA,2023-08-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug26,WA,Belmont"
Belmont,WA,2023-08-30,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug30,WA,Belmont"
Belmont,WA,2023-09-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep02,WA,Belmont"
Belmont,WA,2023-09-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep06,WA,Belmont"
Belmont,WA,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,WA,Belmont"
Toowoomba,QLD,2023-02-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb25,QLD,Toowoomba"
Toowoomba,QLD,2023-03-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar11,QLD,Toowoomba"
Toowoomba,QLD,2023-03-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar18,QLD,Toowoomba"
Toowoomba,QLD,2023-03-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar25,QLD,Toowoomba"
Toowoomba,QLD,2023-04-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr01,QLD,Toowoomba"
Toowoomba,QLD,2023-04-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr06,QLD,Toowoomba"
Toowoomba,QLD,2023-04-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr15,QLD,Toowoomba"
Toowoomba,QLD,2023-04-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr26,QLD,Toowoomba"
Toowoomba,QLD,2023-04-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr29,QLD,Toowoomba"
Toowoomba,QLD,2023-05-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May06,QLD,Toowoomba"
Toowoomba,QLD,2023-05-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May13,QLD,Toowoomba"
Toowoomba,QLD,2023-05-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May20,QLD,Toowoomba"
Toowoomba,QLD,2023-05-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May27,QLD,Toowoomba"
Toowoomba,QLD,2023-06-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun03,QLD,Toowoomba"
Toowoomba,QLD,2023-06-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun10,QLD,Toowoomba"
Toowoomba,QLD,2023-06-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun17,QLD,Toowoomba"
Toowoomba,QLD,2023-07-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul01,QLD,Toowoomba"
Toowoomba,QLD,2023-07-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul08,QLD,Toowoomba"
Toowoomba,QLD,2023-07-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul15,QLD,Toowoomba"
Toowoomba,QLD,2023-07-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul22,QLD,Toowoomba"
Toowoomba,QLD,2023-07-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul29,QLD,Toowoomba"
Toowoomba,QLD,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,QLD,Toowoomba"
Toowoomba,QLD,2023-08-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug12,QLD,Toowoomba"
Toowoomba,QLD,2023-08-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug19,QLD,Toowoomba"
Toowoomba,QLD,2023-08-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug26,QLD,Toowoomba"
Toowoomba,QLD,2023-09-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep02,QLD,Toowoomba"
Toowoomba,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Toowoomba"
Thangool,QLD,2023-02-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb27,QLD,Thangool"
Thangool,QLD,2023-04-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr15,QLD,Thangool"
Thangool,QLD,2023-05-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May02,QLD,Thangool"
Thangool,QLD,2023-06-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun05,QLD,Thangool"
Thangool,QLD,2023-07-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul15,QLD,Thangool"
Thangool,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Thangool"
Nanango,QLD,2023-04-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr08,QLD,Nanango"
Nanango,QLD,2023-05-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May20,QLD,Nanango"
Nanango,QLD,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,QLD,Nanango"
Nanango,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Nanango"
Morven,QLD,2023-05-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May06,QLD,Morven"
Morven,QLD,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,QLD,Morven"
Morven,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Morven"
Ladbrokes Cannon Park,QLD,2023-06-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun03,QLD,Ladbrokes Cannon Park"
Ladbrokes Cannon Park,QLD,2023-06-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun12,QLD,Ladbrokes Cannon Park"
Ladbrokes Cannon Park,QLD,2023-07-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul11,QLD,Ladbrokes Cannon Park"
Ladbrokes Cannon Park,QLD,2023-07-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul27,QLD,Ladbrokes Cannon Park"
Ladbrokes Cannon Park,QLD,2023-08-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug19,QLD,Ladbrokes Cannon Park"
Ladbrokes Cannon Park,QLD,2023-08-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug26,QLD,Ladbrokes Cannon Park"
Ladbrokes Cannon Park,QLD,2023-09-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep08,QLD,Ladbrokes Cannon Park"
Ladbrokes Cannon Park,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Ladbrokes Cannon Park"
Goondiwindi,QLD,2023-02-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb25,QLD,Goondiwindi"
Goondiwindi,QLD,2023-04-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr15,QLD,Goondiwindi"
Goondiwindi,QLD,2023-04-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr29,QLD,Goondiwindi"
Goondiwindi,QLD,2023-06-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun03,QLD,Goondiwindi"
Goondiwindi,QLD,2023-07-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul15,QLD,Goondiwindi"
Goondiwindi,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Goondiwindi"
Doomben,QLD,2023-02-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb25,QLD,Doomben"
Doomben,QLD,2023-03-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar01,QLD,Doomben"
Doomben,QLD,2023-03-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar08,QLD,Doomben"
Doomben,QLD,2023-03-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar18,QLD,Doomben"
Doomben,QLD,2023-03-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar22,QLD,Doomben"
Doomben,QLD,2023-04-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr01,QLD,Doomben"
Doomben,QLD,2023-04-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr08,QLD,Doomben"
Doomben,QLD,2023-04-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr12,QLD,Doomben"
Doomben,QLD,2023-04-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr22,QLD,Doomben"
Doomben,QLD,2023-05-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May13,QLD,Doomben"
Doomben,QLD,2023-05-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May20,QLD,Doomben"
Doomben,QLD,2023-05-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May24,QLD,Doomben"
Doomben,QLD,2023-05-31,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May31,QLD,Doomben"
Doomben,QLD,2023-06-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun07,QLD,Doomben"
Doomben,QLD,2023-06-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun14,QLD,Doomben"
Doomben,QLD,2023-06-21,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun21,QLD,Doomben"
Doomben,QLD,2023-07-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul08,QLD,Doomben"
Doomben,QLD,2023-07-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul12,QLD,Doomben"
Doomben,QLD,2023-07-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul22,QLD,Doomben"
Doomben,QLD,2023-07-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul26,QLD,Doomben"
Doomben,QLD,2023-08-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug02,QLD,Doomben"
Doomben,QLD,2023-08-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug09,QLD,Doomben"
Doomben,QLD,2023-08-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug19,QLD,Doomben"
Doomben,QLD,2023-08-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug26,QLD,Doomben"
Doomben,QLD,2023-08-30,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug30,QLD,Doomben"
Doomben,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Doomben"
Darwin,NT,2023-03-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar04,NT,Darwin"
Darwin,NT,2023-03-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar18,NT,Darwin"
Darwin,NT,2023-03-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar24,NT,Darwin"
Darwin,NT,2023-03-31,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar31,NT,Darwin"
Darwin,NT,2023-04-14,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr14,NT,Darwin"
Darwin,NT,2023-04-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr25,NT,Darwin"
Darwin,NT,2023-05-06,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May06,NT,Darwin"
Darwin,NT,2023-05-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May20,NT,Darwin"
Darwin,NT,2023-05-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May27,NT,Darwin"
Darwin,NT,2023-06-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun03,NT,Darwin"
Darwin,NT,2023-06-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun10,NT,Darwin"
Darwin,NT,2023-06-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun17,NT,Darwin"
Darwin,NT,2023-06-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun24,NT,Darwin"
Darwin,NT,2023-07-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul01,NT,Darwin"
Darwin,NT,2023-07-08,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul08,NT,Darwin"
Darwin,NT,2023-07-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul15,NT,Darwin"
Darwin,NT,2023-07-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul19,NT,Darwin"
Darwin,NT,2023-07-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul22,NT,Darwin"
Darwin,NT,2023-07-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul29,NT,Darwin"
Darwin,NT,2023-08-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug02,NT,Darwin"
Darwin,NT,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,NT,Darwin"
Darwin,NT,2023-08-07,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug07,NT,Darwin"
Darwin,NT,2023-09-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep02,NT,Darwin"
Darwin,NT,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,NT,Darwin"
Cloncurry,QLD,2023-03-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar25,QLD,Cloncurry"
Cloncurry,QLD,2023-05-27,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May27,QLD,Cloncurry"
Cloncurry,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Cloncurry"
Bedourie,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Bedourie"
Aquis Park Gold Coast Poly,QLD,2023-02-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb25,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-03-04,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar04,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-03-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar11,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-03-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar18,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-03-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar25,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-04-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr01,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-04-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr15,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-04-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr22,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-04-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr29,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-05-13,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May13,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-05-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May20,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-06-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun03,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-06-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun10,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-06-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun24,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-07-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul01,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-07-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul15,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-07-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul22,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-07-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul29,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-08-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug19,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-09-02,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep02,QLD,Aquis Park Gold Coast Poly"
Aquis Park Gold Coast Poly,QLD,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,QLD,Aquis Park Gold Coast Poly"
Morphettville Parks,SA,2023-03-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar11,SA,Morphettville Parks"
Morphettville Parks,SA,2023-03-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar18,SA,Morphettville Parks"
Morphettville Parks,SA,2023-03-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar25,SA,Morphettville Parks"
Morphettville Parks,SA,2023-04-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr22,SA,Morphettville Parks"
Morphettville Parks,SA,2023-06-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun03,SA,Morphettville Parks"
Morphettville Parks,SA,2023-06-10,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun10,SA,Morphettville Parks"
Morphettville Parks,SA,2023-07-15,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul15,SA,Morphettville Parks"
Morphettville Parks,SA,2023-07-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul22,SA,Morphettville Parks"
Morphettville Parks,SA,2023-08-19,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug19,SA,Morphettville Parks"
Morphettville Parks,SA,2023-08-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug26,SA,Morphettville Parks"
Morphettville Parks,SA,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,SA,Morphettville Parks"
Horsham,VIC,2023-04-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr29,VIC,Horsham"
Horsham,VIC,2023-05-28,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May28,VIC,Horsham"
Horsham,VIC,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,VIC,Horsham"
The Valley,VIC,2023-02-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb24,VIC,The Valley"
The Valley,VIC,2023-03-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar05,VIC,The Valley"
The Valley,VIC,2023-03-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar18,VIC,The Valley"
The Valley,VIC,2023-03-24,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar24,VIC,The Valley"
The Valley,VIC,2023-07-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul29,VIC,The Valley"
The Valley,VIC,2023-08-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug12,VIC,The Valley"
The Valley,VIC,2023-08-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug26,VIC,The Valley"
The Valley,VIC,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,VIC,The Valley"
Rosehill Gardens,NSW,2023-02-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb18,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-03-11,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar11,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-03-18,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar18,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-03-25,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Mar25,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-04-29,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Apr29,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-05-20,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023May20,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-06-03,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun03,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-06-17,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jun17,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-07-01,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul01,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-07-22,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jul22,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-08-05,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug05,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-08-12,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug12,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-08-26,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Aug26,NSW,Rosehill Gardens"
Rosehill Gardens,NSW,2023-09-09,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Sep09,NSW,Rosehill Gardens"
Kembla Grange,NSW,2023-01-21,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Jan21,NSW,Kembla Grange"
Kembla Grange,NSW,2023-02-23,"https://racingaustralia.horse/FreeFields/Results.aspx?Key=2023Feb23,NSW,Kembla Grange"
